#project_accession: PXD014414
#project_title: Quantitative proteomic landscape of metaplastic breast carcinoma pathological subtypes and their relationship to triple-negative tumors
#project_description: Metaplastic breast carcinoma (MBC) is the most aggressive form of triple-negative cancer (TNBC), defined by the presence of “metaplastic” components of spindle, squamous, or sarcomatoid histology. The protein profiles underpinning the pathological subtypes and metastatic behavior of MBC are unknown. Using multiplex quantitative tandem mass tag-based proteomics we quantified 5,798 proteins in MBC, TNBC, and normal breast from 27 patients. MBC showed increased epithelial-to-mesenchymal transition and extracellular matrix, and reduced metabolic pathways compared to TNBC. MBC subtypes exhibited distinct upregulated profiles; translation and ribosomal events in spindle, inflammation and apical junctions in squamous, and extracellular matrix in sarcomatoid. Comparison of the proteomes of spindle MBC with MMTV-cre;Ccn6fl/fl spindle MBC tumors revealed a shared spindle-specific signature of 17 upregulated proteins involved in translation (e.g. RPL4,6,18, P3H1, PYCR1) and 19 downregulated proteins with roles in cell metabolism (e.g. ADH1B, ADH1C, LIPE, SOD1, FABP4). These data identify subtype specific MBC protein profiles providing biomarkers and therapeutic targets.
#quantms_version: 1.1.1
#factor_value: disease
#contrast: Normal
#contrast: Triple-negative breast cancer
#contrast: metaplastic breast carcinomas
#fdr_threshold: 0.05
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=label,Number=1, Type=String, Description="Label for the Conditions combination">
#INFO=<ID=log2fc, Number=1, Type=Double, Description="Log2 Fold Change">
#INFO=<ID=se, Number=1, Type=Double, Description="Standard error of the log2 fold change">
#INFO=<ID=df, Number=1, Type=Integer, Description="Degree of freedom of the Student test"> 
#INFO=<ID=pvalue, Number=1, Type=Double, Description="Raw p-values">
#INFO=<ID=adj.pvalue, Number=1, Type=Double, Description="P-values adjusted among all the proteins in the specific comparison using the approach by Benjamini and Hochberg">
#INFO=<ID=issue, Number=1, Type=String, Description="Issue column shows if there is any issue for inference in corresponding protein and comparison">
protein	label	log2fc	se	df	pvalue	adj.pvalue	issue
sp|O75569|PRKRA_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.466996620348513	0.28607950143358	18.0135476233698	0.119952496572711	0.823891816737944	nan
sp|O75569|PRKRA_HUMAN	Normal-Triple-negative breast cancer	-0.910486916924213	0.376783943444883	19.3053785461756	0.0257276254992654	0.106898283949448	nan
sp|O75592|MYCB2_HUMAN	metaplastic breast carcinomas-Normal	-0.416241774836221	0.483359077224665	22.0000000206151	0.398447394496146	0.601923998636815	nan
sp|O75592|MYCB2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.488551025020153	0.483359077224665	22.0000000212704	0.323128278031731	0.867696529950794	nan
sp|O75592|MYCB2_HUMAN	Normal-Triple-negative breast cancer	0.904792799856374	0.577724597680393	22.0000000207109	0.131589672037552	0.290248221534721	nan
sp|O75608|LYPA1_HUMAN	metaplastic breast carcinomas-Normal	0.237116070399362	0.295866753644106	22.0000000050436	0.431454960180978	0.628189350697139	nan
sp|O75608|LYPA1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.359492540239745	0.295866753644106	22.0000000040406	0.237227351989145	0.84876230490475	nan
sp|O75608|LYPA1_HUMAN	Normal-Triple-negative breast cancer	-0.596608610639106	0.353628408506326	22.0000000043575	0.105712624984635	0.25135104824673	nan
sp|O75629|CREG1_HUMAN	metaplastic breast carcinomas-Normal	-0.457422167730972	0.266412373516498	14.9999999995486	0.106555182915706	0.266508222732737	nan
sp|O75629|CREG1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0117475107337671	0.266412373516498	14.9999999997172	0.965410162895529	0.99709406933403	nan
sp|O75629|CREG1_HUMAN	Normal-Triple-negative breast cancer	0.46916967846474	0.318423690707599	14.9999999995919	0.161313888816931	0.331094248668141	nan
sp|O75643|U520_HUMAN	metaplastic breast carcinomas-Normal	0.472313482105554	0.195523677791901	23.9999999997202	0.0236841219150381	0.107110232987193	nan
sp|O75643|U520_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.316767647301955	0.195523677791901	23.999999999719	0.118277959412201	0.823891816737944	nan
sp|O75643|U520_HUMAN	Normal-Triple-negative breast cancer	-0.789081129407509	0.23369549349916	23.9999999998096	0.0024974473231535	0.0337628805562287	nan
sp|O75683|SURF6_HUMAN	metaplastic breast carcinomas-Normal	-0.516836728956038	0.318836693664738	13.999999989829	0.127313524936192	0.298259002112784	nan
sp|O75683|SURF6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.347231852590702	0.318836693664738	13.9999999898291	0.29452013219696	0.867696529950794	nan
sp|O75683|SURF6_HUMAN	Normal-Triple-negative breast cancer	0.169604876365336	0.381082737973681	13.9999999902026	0.66307987877127	0.800900260550763	nan
sp|O75688|PPM1B_HUMAN	metaplastic breast carcinomas-Normal	-0.148440321602787	0.221188121701807	14.0000000100695	0.513075035828256	0.696106701670662	nan
sp|O75688|PPM1B_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.544668756981473	0.221188121701807	14.0000000099512	0.0273787673799036	0.721684569712558	nan
sp|O75688|PPM1B_HUMAN	Normal-Triple-negative breast cancer	0.693109078584261	0.264370371102938	14.0000000099406	0.0201078469020016	0.0928312265309073	nan
sp|O75691|UTP20_HUMAN	metaplastic breast carcinomas-Normal	0.0205914072572611	0.141028157709592	21.9999999985448	0.885243733285452	0.940412326443222	nan
sp|O75691|UTP20_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.009657072573357	0.141028157709592	21.9999999985482	0.946025134898748	0.996541950781621	nan
sp|O75691|UTP20_HUMAN	Normal-Triple-negative breast cancer	-0.0302484798306182	0.168560888816227	21.9999999990338	0.85922582433164	0.919761424425117	nan
sp|O75694|NU155_HUMAN	metaplastic breast carcinomas-Normal	0.596882121206274	0.209414908125622	23.9999999991831	0.0088324857339837	0.061808805431078	nan
sp|O75694|NU155_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.246124671568247	0.209414908125622	23.9999999994026	0.25140456935404	0.85518059866034	nan
sp|O75694|NU155_HUMAN	Normal-Triple-negative breast cancer	-0.843006792774522	0.250298689412877	23.9999999992783	0.0025502740786239	0.0341818993441375	nan
sp|O75718|CRTAP_HUMAN	metaplastic breast carcinomas-Normal	1.00052153166604	0.286188717092685	23.9999999991326	0.0018605889615293	0.0307691428264859	nan
sp|O75718|CRTAP_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.94610647760956	0.286188717092685	23.9999999993291	0.0029689577284678	0.448717474870704	nan
sp|O75718|CRTAP_HUMAN	Normal-Triple-negative breast cancer	-0.0544150540564767	0.342060942337884	23.9999999992129	0.874936974596177	0.927684371150779	nan
sp|O75746|S2512_HUMAN	metaplastic breast carcinomas-Normal	-0.327691178982755	0.299781726301278	21.9999999576443	0.286175614814893	0.489828910218694	nan
sp|O75746|S2512_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.195127170989696	0.299781726301278	21.999999957612	0.52185360644705	0.917607105199968	nan
sp|O75746|S2512_HUMAN	Normal-Triple-negative breast cancer	0.522818349972451	0.35830769583094	21.9999999576624	0.158660250169127	0.328385225132115	nan
sp|O75781|PALM_HUMAN	metaplastic breast carcinomas-Normal	-2.36025484054118	0.571872501645752	14.9999999997959	0.0008954441906176	0.0227210419054423	nan
sp|O75781|PALM_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.257988159466319	0.571872501645752	14.9999999997717	0.658350045239937	0.944190045212043	nan
sp|O75781|PALM_HUMAN	Normal-Triple-negative breast cancer	2.10226668107486	0.683518374858633	14.9999999997802	0.0076901771634034	0.0555698888938111	nan
sp|O75822|EIF3J_HUMAN	metaplastic breast carcinomas-Normal	0.615831056091938	0.339562563837502	23.999999999655	0.0822638010493598	0.22768099474444	nan
sp|O75822|EIF3J_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0879415462904012	0.339562563837502	23.999999999655	0.797855355984526	0.965774701272009	nan
sp|O75822|EIF3J_HUMAN	Normal-Triple-negative breast cancer	-0.703772602382339	0.405854890957519	23.9999999996435	0.0957383880677068	0.237311261698029	nan
sp|O75828|CBR3_HUMAN	metaplastic breast carcinomas-Normal	-0.935278460464791	0.4365888638069	14.9999999998421	0.0489896363107851	0.167461202844699	nan
sp|O75828|CBR3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.722369122648682	0.4365888638069	14.9999999998628	0.118778556967838	0.823891816737944	nan
sp|O75828|CBR3_HUMAN	Normal-Triple-negative breast cancer	0.212909337816109	0.521823500538805	14.9999999998511	0.689030578620476	0.817102263051895	nan
sp|O75832|PSD10_HUMAN	metaplastic breast carcinomas-Normal	0.144146729008816	0.295300190388229	24.0000000001007	0.629883422555941	0.778515442309366	nan
sp|O75832|PSD10_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0086742259136054	0.295300190388229	24.0000000003226	0.976809003192522	0.99709406933403	nan
sp|O75832|PSD10_HUMAN	Normal-Triple-negative breast cancer	-0.135472503095211	0.352951235893904	24.0000000002098	0.704485471147129	0.826751679625131	nan
sp|O75874|IDHC_HUMAN	metaplastic breast carcinomas-Normal	-0.573888261142875	0.247155218071735	21.9999999845922	0.0298846434097846	0.124170693367655	nan
sp|O75874|IDHC_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.301639644324362	0.247155218071735	21.9999999847733	0.235216381115447	0.84876230490475	nan
sp|O75874|IDHC_HUMAN	Normal-Triple-negative breast cancer	0.272248616818513	0.295406987585619	21.9999999844347	0.366731347102743	0.55713665345956	nan
sp|O75880|SCO1_HUMAN	metaplastic breast carcinomas-Normal	0.349698816534737	0.310051368102488	23.9999999999699	0.270522865174084	0.472716075635733	nan
sp|O75880|SCO1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0155668280632455	0.310051368102488	24.0000000002041	0.960372751256408	0.99709406933403	nan
sp|O75880|SCO1_HUMAN	Normal-Triple-negative breast cancer	-0.365265644597983	0.370582265519363	24.0000000001053	0.334136465978355	0.526883118079721	nan
sp|O75881|CP7B1_HUMAN	metaplastic breast carcinomas-Normal	-0.14796492264744	0.506894012528625	24.0000000004351	0.772867585582516	0.877095204669268	nan
sp|O75881|CP7B1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.721930229343729	0.506894012528625	24.0000000001831	0.167255178389044	0.843662073010871	nan
sp|O75881|CP7B1_HUMAN	Normal-Triple-negative breast cancer	0.869895151991168	0.60585422567452	24.0000000002638	0.16396135773402	0.334155458680493	nan
sp|O75882|ATRN_HUMAN	metaplastic breast carcinomas-Normal	-0.468646069632928	0.286633316214938	14.0000000417426	0.124325208930435	0.295324050474406	nan
sp|O75882|ATRN_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.384505914304228	0.286633316214938	14.0000000414712	0.201128666392281	0.843662073010871	nan
sp|O75882|ATRN_HUMAN	Normal-Triple-negative breast cancer	0.853151983937156	0.342592339928486	14.000000041846	0.0259490495742495	0.10728189152339	nan
sp|O75884|RBBP9_HUMAN	metaplastic breast carcinomas-Normal	-0.777933831334065	0.515596702827372	21.9999999985153	0.145577515702887	0.322739185525647	nan
sp|O75884|RBBP9_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.52791555252922	0.515596702827372	21.9999999989538	0.317013547932155	0.867696529950794	nan
sp|O75884|RBBP9_HUMAN	Normal-Triple-negative breast cancer	1.30584938386328	0.616255930097758	21.9999999978673	0.0456152701696873	0.146557555889407	nan
sp|O75911|DHRS3_HUMAN	metaplastic breast carcinomas-Normal	0.337431909081887	0.458590669937137	14.9999999999352	0.473201100374113	0.663502989002024	nan
sp|O75911|DHRS3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.415052935159645	0.458590669937137	14.9999999998214	0.37974022567022	0.885234295852111	nan
sp|O75911|DHRS3_HUMAN	Normal-Triple-negative breast cancer	0.0776210260777574	0.548120688682692	14.9999999998752	0.889270123273306	0.934958409367033	nan
sp|O75915|PRAF3_HUMAN	metaplastic breast carcinomas-Normal	0.541974907800667	0.34099013801399	21.9999999460085	0.126235556916861	0.296587153261396	nan
sp|O75915|PRAF3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0857734336485715	0.34099013801399	21.9999999463488	0.803729672300948	0.965774701272009	nan
sp|O75915|PRAF3_HUMAN	Normal-Triple-negative breast cancer	-0.627748341449238	0.407561168455204	21.9999999442952	0.137759335734363	0.298880903219892	nan
sp|O75937|DNJC8_HUMAN	metaplastic breast carcinomas-Normal	0.286864548025503	0.175207095052104	22.0000036383618	0.115796033837987	0.280543743788241	nan
sp|O75937|DNJC8_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.133057057089073	0.175207095052104	22.0000036383853	0.455657913277304	0.908567154037048	nan
sp|O75937|DNJC8_HUMAN	Normal-Triple-negative breast cancer	-0.419921605114576	0.209412532564646	22.0000036384469	0.0573935777747391	0.171407234971458	nan
sp|O75940|SPF30_HUMAN	metaplastic breast carcinomas-Normal	0.0843868943706795	0.555027100879075	14.9999999996258	0.881180711940609	0.938194966845158	nan
sp|O75940|SPF30_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-1.3561796466753	0.555027100879075	14.9999999996506	0.0273915790345068	0.721684569712558	nan
sp|O75940|SPF30_HUMAN	Normal-Triple-negative breast cancer	-1.44056654104598	0.663384269926597	14.9999999996447	0.0463406923976644	0.147827698205217	nan
sp|O75947|ATP5H_HUMAN	metaplastic breast carcinomas-Normal	0.163045575444996	0.205806268509733	22.0000000314328	0.436687353523378	0.632758833091416	nan
sp|O75947|ATP5H_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.207950069628974	0.205806268509733	22.0000000314315	0.323280327459528	0.867696529950794	nan
sp|O75947|ATP5H_HUMAN	Normal-Triple-negative breast cancer	-0.370995645073971	0.245985540103189	22.00000003199	0.145730611297152	0.310843727714765	nan
sp|O75955|FLOT1_HUMAN	metaplastic breast carcinomas-Normal	0.0280776264086131	0.23529329382482	22.0000000100212	0.906096635003601	0.949352873280001	nan
sp|O75955|FLOT1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.173312858421894	0.23529329382482	22.0000000100183	0.469158903547939	0.911843360423993	nan
sp|O75955|FLOT1_HUMAN	Normal-Triple-negative breast cancer	-0.201390484830507	0.281229276363949	22.0000000101677	0.481457595221663	0.659944349079097	nan
sp|O75964|ATP5L_HUMAN	metaplastic breast carcinomas-Normal	0.189778001467106	0.206031883790189	22.0000000017249	0.366984169155526	0.576763772233082	nan
sp|O75964|ATP5L_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.285764562809851	0.206031883790189	22.0000000006511	0.179337592752834	0.843662073010871	nan
sp|O75964|ATP5L_HUMAN	Normal-Triple-negative breast cancer	-0.475542564276957	0.246255201941093	22.0000000009815	0.0664569936521321	0.186338952556932	nan
sp|O75976|CBPD_HUMAN	metaplastic breast carcinomas-Normal	0.289738892389921	0.287711985158053	14.9999999997306	0.329882972752746	0.538565069064444	nan
sp|O75976|CBPD_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.429236409504637	0.287711985158053	14.9999999997305	0.15645721705979	0.843465960034572	nan
sp|O75976|CBPD_HUMAN	Normal-Triple-negative breast cancer	0.139497517114716	0.343881595909298	14.9999999997405	0.690722948029149	0.817652915259381	nan
sp|O75995|SASH3_HUMAN	metaplastic breast carcinomas-Normal	0.597107790756797	0.436235293843759	22.0000000338906	0.184884905929852	0.376061820192366	nan
sp|O75995|SASH3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.275042518035619	0.436235293843759	22.0000000338897	0.534868377723758	0.921388505638487	nan
sp|O75995|SASH3_HUMAN	Normal-Triple-negative breast cancer	-0.322065272721178	0.521400903603457	22.0000000343012	0.543119889995883	0.708351060711974	nan
sp|O76003|GLRX3_HUMAN	metaplastic breast carcinomas-Normal	0.491569194271525	0.251000080086217	23.9999999993463	0.0618985267672403	0.191082946906634	nan
sp|O76003|GLRX3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.195681159044974	0.251000080086217	23.9999999996534	0.443243388078761	0.89755436380139	nan
sp|O76003|GLRX3_HUMAN	Normal-Triple-negative breast cancer	-0.295888035226551	0.300002476664271	23.9999999995841	0.333832683172073	0.526883118079721	nan
sp|O76021|RL1D1_HUMAN	metaplastic breast carcinomas-Normal	0.849161021255283	0.235353030565319	22.0000000058083	0.0015609702461679	0.0282214103166084	nan
sp|O76021|RL1D1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.122133833596888	0.235353030565319	22.0000000057176	0.608984579137364	0.940559810632461	nan
sp|O76021|RL1D1_HUMAN	Normal-Triple-negative breast cancer	-0.97129485485217	0.281300675425221	22.0000000052908	0.0022660937471014	0.0323283073620821	nan
sp|O76024|WFS1_HUMAN	metaplastic breast carcinomas-Normal	-0.246592310508003	0.21295405237906	22.0000041177242	0.259297269945124	0.461404777996569	nan
sp|O76024|WFS1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.312404944303716	0.21295405237906	22.0000041176089	0.156524909795587	0.843465960034572	nan
sp|O76024|WFS1_HUMAN	Normal-Triple-negative breast cancer	0.558997254811719	0.254528775877148	22.0000041176637	0.0389119146599541	0.131848322456358	nan
sp|O76031|CLPX_HUMAN	metaplastic breast carcinomas-Normal	-0.519377771287656	0.278021766428249	24.0000000000771	0.0740023457949164	0.212421241297325	nan
sp|O76031|CLPX_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.262275305087494	0.278021766428249	24.0000000000363	0.354895928757143	0.878877489703816	nan
sp|O76031|CLPX_HUMAN	Normal-Triple-negative breast cancer	0.257102466200161	0.332299569252727	24.0000000000399	0.446658835657543	0.630711117130702	nan
sp|O76041|NEBL_HUMAN	metaplastic breast carcinomas-Normal	-0.923320340363672	0.684736901908709	6.0	0.226191672317245	0.426225124026373	nan
sp|O76041|NEBL_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-1.93536110168606	0.684736901908709	6.0	0.0300986255417554	0.721684569712558	nan
sp|O76041|NEBL_HUMAN	Normal-Triple-negative breast cancer	-1.01204076132239	0.818417135028287	6.0	0.262447922677249	0.453182802586585	nan
sp|O76070|SYUG_HUMAN	metaplastic breast carcinomas-Normal	-2.4596203058289	0.581827663195662	22.0000000023196	0.0003462271767805	0.0175553082899795	nan
sp|O76070|SYUG_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.291411257592414	0.581827663195662	22.000000002527	0.621447435224844	0.941374262616245	nan
sp|O76070|SYUG_HUMAN	Normal-Triple-negative breast cancer	2.75103156342131	0.695417068753632	22.0000000018373	0.0006714887695747	0.0247210772633291	nan
sp|O76071|CIAO1_HUMAN	metaplastic breast carcinomas-Normal	0.0101902902289035	0.32870042385725	13.9999999996679	0.975705771212224	0.987405141699193	nan
sp|O76071|CIAO1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.144741953014029	0.32870042385725	13.9999999996679	0.666409046143034	0.945962438897701	nan
sp|O76071|CIAO1_HUMAN	Normal-Triple-negative breast cancer	-0.154932243242932	0.386780740471001	13.9999999996696	0.694783771755823	0.820704071540994	nan
sp|O76094|SRP72_HUMAN	metaplastic breast carcinomas-Normal	0.617679614961002	0.189724621357154	21.9999999995987	0.0036232852194585	0.0407324763980233	nan
sp|O76094|SRP72_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.131997393644974	0.189724621357154	21.9999999994751	0.49388165140905	0.913320451076758	nan
sp|O76094|SRP72_HUMAN	Normal-Triple-negative breast cancer	-0.749677008605976	0.226764295341205	21.9999999996258	0.0032161590378251	0.0374460323751388	nan
sp|O94760|DDAH1_HUMAN	metaplastic breast carcinomas-Normal	-0.115803084672758	0.35491221871679	23.9999999997903	0.747035785042947	0.860108189651783	nan
sp|O94760|DDAH1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.295475133800198	0.35491221871679	23.9999999997903	0.413317842758499	0.885784822958391	nan
sp|O94760|DDAH1_HUMAN	Normal-Triple-negative breast cancer	-0.17967204912744	0.424201237612653	23.9999999998107	0.675663051762719	0.809043221923371	nan
sp|O94776|MTA2_HUMAN	metaplastic breast carcinomas-Normal	0.722317114388113	0.209534288225201	22.0000000012847	0.002296778219461	0.0344046144412164	nan
sp|O94776|MTA2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.339375762902017	0.209534288225201	22.0000000011135	0.119551215575969	0.823891816737944	nan
sp|O94776|MTA2_HUMAN	Normal-Triple-negative breast cancer	-1.06169287729013	0.250441375923279	22.0000000013521	0.0003363192027044	0.0227914720285933	nan
sp|O94804|STK10_HUMAN	metaplastic breast carcinomas-Normal	0.141964640017917	0.216140146279964	22.9999999996027	0.517816993531412	0.69968442540586	nan
sp|O94804|STK10_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.267479388521306	0.202180593726707	22.9999999995605	0.198847668756211	0.843662073010871	nan
sp|O94804|STK10_HUMAN	Normal-Triple-negative breast cancer	0.12551474850339	0.253446787110521	22.9999999995754	0.625135247884448	0.773622324634365	nan
sp|O94826|TOM70_HUMAN	metaplastic breast carcinomas-Normal	0.367406619326441	0.205728964155849	21.9999999886412	0.0879119241314371	0.238449315103716	nan
sp|O94826|TOM70_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.071458206457028	0.205728964155849	21.9999999890049	0.731635694316744	0.954643368861838	nan
sp|O94826|TOM70_HUMAN	Normal-Triple-negative breast cancer	-0.438864825783469	0.245893143727801	21.9999999877478	0.0880947345743676	0.223702748453169	nan
sp|O94830|DDHD2_HUMAN	metaplastic breast carcinomas-Normal	-0.873824943959225	0.278886623878087	22.0000002834471	0.0048337122689113	0.046770705042004	nan
sp|O94830|DDHD2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.440811243325858	0.278886623878087	22.0000002835454	0.128238429287728	0.823891816737944	nan
sp|O94830|DDHD2_HUMAN	Normal-Triple-negative breast cancer	0.433013700633367	0.33333327161977	22.0000002837087	0.207380112993275	0.389436459261568	nan
sp|O94832|MYO1D_HUMAN	metaplastic breast carcinomas-Normal	0.0240075106770077	0.357093453946234	22.0000000385459	0.947005606144135	0.972567428615729	nan
sp|O94832|MYO1D_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.29760450347782	0.357093453946234	22.0000000382831	0.413571899731667	0.885784822958391	nan
sp|O94832|MYO1D_HUMAN	Normal-Triple-negative breast cancer	-0.321612014154828	0.426808312362573	22.0000000381253	0.459121751820352	0.64122718615582	nan
sp|O94855|SC24D_HUMAN	metaplastic breast carcinomas-Normal	0.580505364670574	0.317873285576202	23.9999999992892	0.0802844492152485	0.224816118300932	nan
sp|O94855|SC24D_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.157577365845673	0.317873285576202	23.9999999992892	0.624598285076447	0.941374262616245	nan
sp|O94855|SC24D_HUMAN	Normal-Triple-negative breast cancer	-0.422927998824901	0.379931245063798	23.999999999316	0.276660904194183	0.468477251931463	nan
sp|O94874|UFL1_HUMAN	metaplastic breast carcinomas-Normal	0.269907071096329	0.262717607881132	21.9999999564275	0.315412209514989	0.522386738628711	nan
sp|O94874|UFL1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.198609581739179	0.262717607881132	21.9999999573785	0.457679403914375	0.908567154037048	nan
sp|O94874|UFL1_HUMAN	Normal-Triple-negative breast cancer	-0.468516652835509	0.314007601115424	21.999999956696	0.149886571290291	0.317137468471627	nan
sp|O94875|SRBS2_HUMAN	metaplastic breast carcinomas-Normal	-0.220494976512218	0.353022980101027	23.9999999993669	0.53813261228124	0.713752342369794	nan
sp|O94875|SRBS2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0490190822526884	0.353022980101027	23.9999999992125	0.890723136314682	0.98820634909787	nan
sp|O94875|SRBS2_HUMAN	Normal-Triple-negative breast cancer	0.17147589425953	0.421943165569234	23.9999999992825	0.688052997263585	0.816817201037199	nan
sp|O94880|PHF14_HUMAN	metaplastic breast carcinomas-Normal	0.768170331112393	0.250865934007265	22.0000000213847	0.0057087181241652	0.05017239027102	nan
sp|O94880|PHF14_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.234442715251487	0.250865934007265	22.0000000223169	0.360173550618198	0.883542279876718	nan
sp|O94880|PHF14_HUMAN	Normal-Triple-negative breast cancer	-0.533727615860907	0.299842141432877	22.0000000217609	0.0888890930864683	0.22451925943725	nan
sp|O94886|CSCL1_HUMAN	metaplastic breast carcinomas-Normal	0.21987030160122	0.335358628788096	14.9999999996465	0.521993447590485	0.702436882783103	nan
sp|O94886|CSCL1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.30249733702505	0.335358628788095	14.9999999996464	0.381306747038806	0.885234295852111	nan
sp|O94886|CSCL1_HUMAN	Normal-Triple-negative breast cancer	-0.522367638626269	0.400830227514685	14.999999999652	0.212151832858606	0.394844732599108	nan
sp|O94888|UBXN7_HUMAN	metaplastic breast carcinomas-Normal	0.298385324939439	0.41554361513393	14.0012058054595	0.484530433769886	0.674279512932043	nan
sp|O94888|UBXN7_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.234406567003799	0.41554361513393	14.0012058030088	0.581612762968244	0.93702592209822	nan
sp|O94888|UBXN7_HUMAN	Normal-Triple-negative breast cancer	-0.0639787579356402	0.496669617234314	14.0012058004583	0.899335727763162	0.941085638149985	nan
sp|O94905|ERLN2_HUMAN	metaplastic breast carcinomas-Normal	0.170791246431164	0.349181388021094	23.9999999999701	0.629197755372623	0.778360007018459	nan
sp|O94905|ERLN2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0623421763001095	0.349181388021094	23.9999999999701	0.859798965505762	0.979177437622147	nan
sp|O94905|ERLN2_HUMAN	Normal-Triple-negative breast cancer	-0.233133422731273	0.417351584809905	24.0000000000728	0.581608265059902	0.739128739543979	nan
sp|O94906|PRP6_HUMAN	metaplastic breast carcinomas-Normal	0.367015288220215	0.170248545563391	22.0000000058599	0.0423034245655649	0.152285044160049	nan
sp|O94906|PRP6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.134161130896206	0.170248545563391	22.0000000058599	0.439087485447716	0.89755436380139	nan
sp|O94906|PRP6_HUMAN	Normal-Triple-negative breast cancer	-0.501176419116421	0.203485932354935	22.000000005627	0.0220784664424164	0.0981133990034656	nan
sp|O94915|FRYL_HUMAN	metaplastic breast carcinomas-Normal	0.076811174876514	0.35683074731572	14.9999999995078	0.832464522287857	0.911133379020361	nan
sp|O94915|FRYL_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.253269639034579	0.356830747315719	14.9999999996968	0.48873122221854	0.913320451076758	nan
sp|O94915|FRYL_HUMAN	Normal-Triple-negative breast cancer	0.176458464158065	0.42649431788192	14.9999999996043	0.684918291876491	0.814550412235226	nan
sp|O94919|ENDD1_HUMAN	metaplastic breast carcinomas-Normal	0.060114567990898	0.207218935135681	22.0000004922082	0.774455217271132	0.878247722709605	nan
sp|O94919|ENDD1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.211666995091563	0.207218935135681	22.0000004926493	0.3181358216518	0.867696529950794	nan
sp|O94919|ENDD1_HUMAN	Normal-Triple-negative breast cancer	-0.271781563082461	0.247673999669974	22.0000004926455	0.284360589623385	0.476658900609244	nan
sp|O94925|GLSK_HUMAN	metaplastic breast carcinomas-Normal	0.573579069576398	0.392921993205185	22.0000000040751	0.158484143462699	0.341192547195604	nan
